TARGET_START,TARGET_STOP,SOURCE_START,SOURCE_STOP
1,81,81,4,175,177,FALSE
1,231,231,9,80,83,FALSE
1,43,43,11,736,740,FALSE
1,231,231,1,220,222,FALSE
1,306,306,9,539,541,FALSE
1,75,76,1,535,538,FALSE
1,75,76,9,80,83,FALSE
1,146,146,1,446,449,FALSE
1,241,243,11,648,651,FALSE
1,75,76,6,322,324,FALSE
1,146,146,11,561,562,FALSE
1,146,146,10,888,891,FALSE
1,146,146,9,404,408,FALSE
1,75,76,7,523,527,FALSE
1,146,146,1,192,193,FALSE
1,146,146,1,621,622,FALSE
1,146,146,2,94,96,FALSE
1,146,146,5,258,262,FALSE
1,146,146,8,560,565,FALSE
1,146,146,8,685,688,FALSE
1,146,146,6,143,144,FALSE
1,146,146,11,652,652,FALSE
1,146,146,11,774,775,FALSE
1,146,146,2,771,773,FALSE
1,146,146,9,691,693,FALSE
1,231,231,3,1,8,FALSE
1,146,146,4,483,486,FALSE
1,37,37,4,314,319,FALSE
1,146,146,5,311,313,FALSE
1,241,243,10,315,316,FALSE
1,241,243,9,359,364,FALSE
1,231,231,3,561,562,FALSE
1,146,146,10,433,434,FALSE
1,75,76,12,409,410,FALSE
1,75,76,8,554,555,FALSE
1,231,231,5,202,204,FALSE
1,146,146,6,171,174,FALSE
1,75,76,2,379,381,FALSE
1,231,231,2,254,259,FALSE
1,81,81,9,149,152,FALSE
1,146,146,6,278,281,FALSE
1,146,146,6,100,101,FALSE
1,75,76,3,619,620,FALSE
1,146,146,10,373,374,FALSE
1,261,261,5,721,721,FALSE
1,38,39,7,540,544,FALSE
1,38,39,2,209,211,FALSE
1,146,146,11,690,698,FALSE
1,72,72,9,420,421,FALSE
1,231,231,11,655,658,FALSE
1,146,146,4,198,202,FALSE
1,146,146,5,244,248,FALSE
1,146,146,5,424,425,FALSE
1,42,43,7,712,717,FALSE
1,231,231,12,379,382,FALSE
1,146,146,12,183,190,FALSE
1,146,146,8,595,596,FALSE
1,146,146,3,313,314,FALSE
1,75,76,5,613,615,FALSE
1,146,146,7,750,751,FALSE
1,146,146,6,331,332,FALSE
1,261,261,9,110,112,FALSE
1,231,231,9,146,147,FALSE
1,241,243,8,213,216,FALSE
1,231,231,12,505,508,FALSE
1,231,231,2,612,614,FALSE
1,43,43,12,116,119,FALSE
1,231,231,6,33,36,FALSE
1,42,43,6,826,829,FALSE
1,75,76,10,230,234,FALSE
1,231,231,10,753,754,FALSE
1,43,43,1,97,101,FALSE
1,213,214,7,462,466,FALSE
1,146,146,12,869,871,FALSE
1,75,76,7,659,663,FALSE
1,192,193,7,373,377,FALSE
1,75,76,11,36,38,FALSE
1,213,214,5,867,871,FALSE
1,146,146,2,577,580,FALSE
1,155,155,7,199,204,FALSE
1,43,43,7,251,258,FALSE
1,146,146,5,293,296,FALSE
1,75,76,1,162,164,FALSE
1,43,43,4,494,497,FALSE
1,43,43,2,471,475,FALSE
1,75,76,9,668,671,FALSE
1,146,146,4,672,674,FALSE
1,231,231,10,322,323,FALSE
1,146,146,1,477,478,FALSE
1,146,146,9,411,413,FALSE
1,146,146,10,345,348,FALSE
1,146,146,10,522,523,FALSE
1,146,146,11,673,675,FALSE
1,146,146,11,747,749,FALSE
1,146,146,12,772,773,FALSE
1,146,146,12,923,925,FALSE
1,75,76,3,207,208,FALSE
1,75,76,4,583,583,FALSE
1,146,146,11,336,342,FALSE
1,146,146,1,93,94,FALSE
1,261,261,12,669,671,FALSE
1,208,210,10,633,635,FALSE
1,146,146,11,288,290,FALSE
1,146,146,3,47,48,FALSE
1,75,76,1,607,610,FALSE
1,75,76,7,98,101,FALSE
1,146,146,1,60,63,FALSE
1,146,146,6,1,2,FALSE
1,146,146,12,471,472,FALSE
1,75,76,7,736,743,FALSE
1,75,76,9,75,76,FALSE
1,146,146,11,49,50,FALSE
1,75,76,3,662,665,FALSE
1,146,146,10,777,780,FALSE
1,231,231,9,418,419,FALSE
1,231,231,12,331,333,FALSE
1,43,43,2,460,465,FALSE
1,146,146,10,488,489,FALSE
1,146,146,3,463,469,FALSE
1,146,146,2,624,625,FALSE
1,146,146,3,1,8,FALSE
1,146,146,1,753,755,FALSE
1,74,75,5,124,126,FALSE
1,75,76,6,333,336,FALSE
1,241,243,3,192,195,FALSE
1,241,243,5,8,11,FALSE
1,146,146,12,222,228,FALSE
1,231,231,10,693,701,FALSE
1,231,231,7,752,755,FALSE
1,146,146,2,31,32,FALSE
1,146,146,12,707,709,FALSE
1,241,243,6,302,304,FALSE
1,43,43,5,439,442,FALSE
1,75,76,5,218,219,FALSE
1,146,146,5,337,338,FALSE
1,241,243,9,30,32,FALSE
1,81,81,11,741,744,FALSE
1,146,146,9,201,204,FALSE
1,231,231,7,723,730,FALSE
1,43,43,5,258,262,FALSE
1,146,146,11,785,790,FALSE
1,75,76,4,642,647,FALSE
1,231,231,11,562,563,FALSE
1,146,146,10,495,499,FALSE
1,231,231,10,345,348,FALSE
1,75,76,3,420,423,FALSE
1,192,193,10,445,448,FALSE
1,75,76,6,171,174,FALSE
1,261,261,6,866,866,FALSE
1,146,146,10,180,181,FALSE
1,146,146,3,69,71,FALSE
1,146,146,9,146,147,FALSE
1,75,76,2,418,419,FALSE
1,261,261,4,522,524,FALSE
1,75,76,5,525,528,FALSE
1,75,76,8,416,422,FALSE
1,241,243,3,662,665,FALSE
1,146,146,2,681,684,FALSE
1,146,146,3,594,595,FALSE
1,146,146,11,416,418,FALSE
1,241,243,8,190,192,FALSE
1,231,231,12,417,419,FALSE
1,146,146,9,781,781,FALSE
1,146,146,10,143,145,FALSE
1,75,76,2,759,759,FALSE
1,146,146,8,729,731,FALSE
1,146,146,9,709,709,FALSE
1,146,146,10,241,243,FALSE
1,146,146,10,482,485,FALSE
1,109,109,11,218,219,FALSE
1,213,214,5,626,629,FALSE
1,226,226,5,624,625,FALSE
1,146,146,8,666,670,FALSE
1,75,76,9,117,120,FALSE
1,146,146,11,775,777,FALSE
1,146,146,10,429,430,FALSE
1,146,146,10,730,731,FALSE
1,231,231,4,143,146,FALSE
1,220,221,10,241,243,FALSE
1,146,146,2,647,649,FALSE
1,146,146,5,763,764,FALSE
1,75,76,12,473,477,FALSE
1,43,43,6,728,729,FALSE
1,43,43,1,430,435,FALSE
1,146,146,9,811,812,FALSE
1,146,146,9,371,374,FALSE
1,146,146,9,612,613,FALSE
1,146,146,9,808,811,FALSE
1,146,146,10,835,836,FALSE
1,146,146,3,630,638,FALSE
1,43,43,10,495,499,FALSE
1,75,76,12,138,141,FALSE
1,146,146,10,272,275,FALSE
1,75,76,3,190,191,FALSE
1,75,76,8,391,392,FALSE
1,241,243,4,417,418,FALSE
1,146,146,10,543,544,FALSE
1,75,76,5,763,764,FALSE
1,146,146,7,538,539,FALSE
1,146,146,12,270,276,FALSE
1,146,146,4,10,11,FALSE
1,146,146,12,867,868,FALSE
1,146,146,3,172,174,FALSE
1,146,146,5,439,442,FALSE
1,146,146,12,598,603,FALSE
1,146,146,5,505,506,FALSE
1,146,146,12,251,256,FALSE
1,75,76,4,256,258,FALSE
1,146,146,4,50,53,FALSE
1,261,261,3,585,587,FALSE
1,146,146,7,503,504,FALSE
1,146,146,5,838,841,FALSE
1,75,76,11,715,720,FALSE
1,146,146,11,615,617,FALSE
1,146,146,11,648,651,FALSE
1,75,76,7,723,730,FALSE
1,75,76,12,251,256,FALSE
1,241,243,12,704,707,FALSE
1,75,76,2,780,782,FALSE
1,146,146,1,242,246,FALSE
1,146,146,1,488,489,FALSE
1,146,146,9,500,502,FALSE
1,146,146,10,175,178,FALSE
1,241,243,2,615,616,FALSE
1,146,146,7,789,792,FALSE
1,146,146,11,655,658,FALSE
1,42,43,6,692,693,FALSE
1,75,76,10,763,767,FALSE
1,146,146,10,817,819,FALSE
1,213,214,11,297,299,FALSE
1,146,146,2,434,436,FALSE
1,146,146,8,624,625,FALSE
1,146,146,4,471,473,FALSE
1,146,146,2,550,553,FALSE
1,146,146,5,365,367,FALSE
1,146,146,6,520,524,FALSE
1,146,146,9,347,348,FALSE
1,146,146,11,8,11,FALSE
1,146,146,12,90,91,FALSE
1,75,76,3,124,127,FALSE
1,146,146,7,417,418,FALSE
1,146,146,2,228,231,FALSE
1,38,39,2,274,279,FALSE
1,75,76,5,592,595,FALSE
1,146,146,2,103,104,FALSE
1,146,146,8,424,425,FALSE
1,75,76,5,124,126,FALSE
1,75,76,12,577,578,FALSE
1,43,43,11,483,485,FALSE
1,81,81,7,475,478,FALSE
1,146,146,8,511,513,FALSE
1,146,146,10,185,188,FALSE
1,146,146,8,416,422,FALSE
1,75,76,8,238,240,FALSE
1,75,76,10,264,266,FALSE
1,241,243,11,578,580,FALSE
1,146,146,5,90,93,FALSE
1,146,146,6,136,138,FALSE
1,146,146,8,276,278,FALSE
1,146,146,12,766,771,FALSE
1,261,261,2,360,360,FALSE
1,146,146,10,445,448,FALSE
1,146,146,11,461,462,FALSE
1,241,243,3,270,271,FALSE
1,146,146,11,487,491,FALSE
1,146,146,11,86,87,FALSE
1,146,146,7,351,353,FALSE
1,146,146,11,715,720,FALSE
1,146,146,7,86,91,FALSE
1,146,146,4,276,278,FALSE
1,146,146,1,275,277,FALSE
1,146,146,2,416,418,FALSE
1,146,146,2,687,688,FALSE
1,146,146,3,169,170,FALSE
1,146,146,5,39,41,FALSE
1,146,146,5,235,238,FALSE
1,146,146,7,35,36,FALSE
1,146,146,7,429,431,FALSE
1,146,146,8,541,544,FALSE
1,146,146,7,787,788,FALSE
1,81,81,2,446,447,FALSE
1,146,146,9,386,389,FALSE
1,146,146,10,352,354,FALSE
1,146,146,7,516,518,FALSE
1,75,76,3,572,574,FALSE
1,75,76,7,32,34,FALSE
1,146,146,7,528,530,FALSE
1,296,296,11,618,619,FALSE
1,241,243,11,858,862,FALSE
1,81,81,12,861,866,FALSE
1,146,146,7,385,391,FALSE
1,146,146,4,140,141,FALSE
1,226,226,6,533,534,FALSE
1,146,146,5,431,432,FALSE
1,231,231,12,4,8,FALSE
1,146,146,10,892,894,FALSE
1,231,231,4,133,135,FALSE
1,146,146,10,877,877,FALSE
1,74,75,11,36,38,FALSE
1,75,76,6,309,312,FALSE
1,146,146,2,274,279,FALSE
1,146,146,6,838,840,FALSE
1,146,146,2,507,511,FALSE
1,146,146,2,692,694,FALSE
1,146,146,5,822,824,FALSE
1,146,146,6,302,304,FALSE
1,146,146,7,45,46,FALSE
1,146,146,8,457,458,FALSE
1,146,146,10,121,125,FALSE
1,146,146,11,122,124,FALSE
1,231,231,12,324,325,FALSE
1,146,146,2,336,338,FALSE
1,146,146,3,365,367,FALSE
1,146,146,11,532,535,FALSE
1,146,146,12,409,410,FALSE
1,146,146,1,441,444,FALSE
1,146,146,7,162,165,FALSE
1,231,231,1,305,312,FALSE
1,43,43,5,513,516,FALSE
1,146,146,11,483,485,FALSE
1,43,43,8,615,616,FALSE
1,146,146,7,649,654,FALSE
1,146,146,5,318,319,FALSE
1,146,146,8,617,623,FALSE
1,81,81,12,107,112,FALSE
1,146,146,9,441,443,FALSE
1,155,155,10,411,412,FALSE
1,146,146,7,523,527,FALSE
1,146,146,9,523,524,FALSE
1,146,146,12,359,360,FALSE
1,75,76,6,56,61,FALSE
1,75,76,8,694,695,FALSE
1,231,231,9,694,695,FALSE
1,81,81,3,148,152,FALSE
1,146,146,9,65,66,FALSE
1,146,146,8,325,327,FALSE
1,146,146,1,662,662,FALSE
1,72,72,6,875,877,FALSE
1,146,146,9,717,719,FALSE
1,75,76,12,742,745,FALSE
1,72,72,8,465,465,FALSE
1,146,146,10,350,352,FALSE
1,241,243,5,513,516,FALSE
1,81,81,2,589,593,FALSE
1,75,76,7,5,7,FALSE
1,75,76,12,365,367,FALSE
1,146,146,7,440,442,FALSE
1,146,146,12,176,180,FALSE
1,146,146,7,141,143,FALSE
1,146,146,8,127,130,FALSE
1,146,146,7,783,784,FALSE
1,146,146,9,27,29,FALSE
1,146,146,9,535,537,FALSE
1,146,146,9,789,792,FALSE
1,146,146,9,797,798,FALSE
1,146,146,10,657,658,FALSE
1,146,146,11,459,460,FALSE
1,146,146,12,219,221,FALSE
1,146,146,12,665,666,FALSE
1,146,146,12,689,692,FALSE
1,146,146,12,940,944,FALSE
1,146,146,10,270,271,FALSE
1,146,146,2,298,301,FALSE
1,146,146,6,777,779,FALSE
1,146,146,7,461,462,FALSE
1,146,146,10,693,701,FALSE
1,146,146,9,749,751,FALSE
1,43,43,3,630,638,FALSE
1,146,146,11,76,79,FALSE
1,146,146,1,267,271,FALSE
1,146,146,4,354,355,FALSE
1,146,146,5,596,599,FALSE
1,146,146,9,257,260,FALSE
1,146,146,10,604,605,FALSE
1,241,243,2,217,219,FALSE
1,146,146,9,342,346,FALSE
1,146,146,9,47,49,FALSE
1,146,146,9,581,585,FALSE
1,146,146,5,867,871,FALSE
1,146,146,2,471,475,FALSE
1,146,146,5,477,480,FALSE
1,146,146,8,682,683,FALSE
1,146,146,9,52,53,FALSE
1,146,146,10,101,103,FALSE
1,146,146,10,195,197,FALSE
1,146,146,6,286,289,FALSE
1,146,146,9,632,634,FALSE
1,146,146,12,856,859,FALSE
1,43,43,4,242,244,FALSE
1,75,76,9,98,103,FALSE
1,227,227,3,16,18,FALSE
1,146,146,5,358,360,FALSE
1,75,76,2,460,465,FALSE
1,250,251,10,230,234,FALSE
1,42,43,11,655,658,FALSE
1,146,146,6,298,300,FALSE
1,146,146,9,521,522,FALSE
1,146,146,7,774,777,FALSE
1,146,146,10,736,736,FALSE
1,241,243,6,779,780,FALSE
1,146,146,12,64,66,FALSE
1,81,81,5,804,811,FALSE
1,75,76,5,23,25,FALSE
1,241,243,11,487,491,FALSE
1,146,146,10,745,746,FALSE
1,146,146,12,309,310,FALSE
1,241,243,7,736,743,FALSE
1,146,146,6,447,449,FALSE
1,146,146,12,880,881,FALSE
1,146,146,6,166,167,FALSE
1,146,146,5,84,89,FALSE
1,146,146,7,448,451,FALSE
1,146,146,9,59,61,FALSE
1,43,43,12,409,410,FALSE
1,146,146,1,695,696,FALSE
1,146,146,7,761,764,FALSE
1,146,146,8,160,163,FALSE
1,146,146,8,726,728,FALSE
1,146,146,9,25,26,FALSE
1,146,146,9,595,597,FALSE
1,146,146,9,649,652,FALSE
1,146,146,12,377,378,FALSE
1,146,146,8,1,6,FALSE
1,146,146,3,55,56,FALSE
1,146,146,3,330,332,FALSE
1,146,146,10,747,751,FALSE
1,146,146,7,577,578,FALSE
1,241,243,7,789,792,FALSE
1,146,146,8,700,703,FALSE
1,146,146,12,728,730,FALSE
1,72,72,12,107,112,FALSE
1,43,43,5,433,436,FALSE
1,146,146,2,476,478,FALSE
1,43,43,11,828,831,FALSE
1,43,43,6,548,551,FALSE
1,231,231,7,812,817,FALSE
1,43,43,1,453,458,FALSE
1,75,76,11,271,274,FALSE
1,146,146,1,153,156,FALSE
1,146,146,12,509,512,FALSE
1,42,43,12,845,848,FALSE
1,146,146,5,62,63,FALSE
1,146,146,5,498,499,FALSE
1,81,81,7,199,204,FALSE
1,146,146,10,397,398,FALSE
1,146,146,8,307,309,FALSE
1,146,146,5,210,212,FALSE
1,146,146,10,723,729,FALSE
1,146,146,1,180,183,FALSE
1,146,146,1,229,233,FALSE
1,146,146,1,421,422,FALSE
1,146,146,1,438,438,FALSE
1,146,146,1,450,452,FALSE
1,146,146,1,544,545,FALSE
1,146,146,1,667,669,FALSE
1,146,146,4,393,396,FALSE
1,146,146,5,129,131,FALSE
1,146,146,5,348,349,FALSE
1,146,146,5,461,462,FALSE
1,146,146,5,485,489,FALSE
1,146,146,5,545,547,FALSE
1,146,146,5,685,686,FALSE
1,146,146,5,770,771,FALSE
1,146,146,6,210,211,FALSE
1,146,146,6,403,404,FALSE
1,146,146,6,467,468,FALSE
1,146,146,6,548,551,FALSE
1,146,146,6,703,705,FALSE
1,146,146,8,84,85,FALSE
1,146,146,8,182,183,FALSE
1,146,146,8,310,312,FALSE
1,146,146,8,606,607,FALSE
1,146,146,9,8,9,FALSE
1,146,146,9,80,83,FALSE
1,146,146,10,48,49,FALSE
1,146,146,10,808,810,FALSE
1,146,146,11,2,4,FALSE
1,146,146,11,72,75,FALSE
1,146,146,11,106,107,FALSE
1,146,146,11,169,171,FALSE
1,146,146,12,107,112,FALSE
1,146,146,12,481,483,FALSE
1,146,146,12,491,492,FALSE
1,146,146,12,505,508,FALSE
1,146,146,12,628,628,FALSE
1,146,146,12,697,700,FALSE
1,146,146,12,919,921,FALSE
1,75,76,12,892,893,FALSE
1,146,146,1,120,122,FALSE
1,146,146,6,767,770,FALSE
1,43,43,2,81,85,FALSE
1,146,146,12,298,300,FALSE
1,146,146,1,220,222,FALSE
1,146,146,6,290,294,FALSE
1,261,261,9,411,413,FALSE
1,146,146,12,887,888,FALSE
1,241,243,7,523,527,FALSE
1,146,146,3,513,514,FALSE
1,146,146,12,945,948,FALSE
1,43,43,3,441,444,FALSE
1,155,155,12,129,130,FALSE
1,146,146,9,267,270,FALSE
1,146,146,6,595,600,FALSE
1,146,146,10,209,211,FALSE
1,146,146,11,173,175,FALSE
1,146,146,10,781,783,FALSE
1,241,243,10,888,891,FALSE
1,146,146,7,793,796,FALSE
1,146,146,9,275,277,FALSE
1,146,146,2,531,532,FALSE
1,146,146,2,254,259,FALSE
1,146,146,9,171,173,FALSE
1,146,146,3,33,33,FALSE
1,146,146,3,214,215,FALSE
1,146,146,1,549,550,FALSE
1,146,146,11,908,911,FALSE
1,146,146,2,469,470,FALSE
1,146,146,10,896,897,FALSE
1,146,146,10,545,546,FALSE
1,146,146,12,387,390,FALSE
1,146,146,1,579,581,FALSE
1,146,146,12,395,397,FALSE
1,146,146,12,166,171,FALSE
1,146,146,3,570,571,FALSE
1,146,146,12,379,382,FALSE
1,241,243,12,940,944,FALSE
1,146,146,6,388,389,FALSE
1,146,146,6,587,591,FALSE
1,146,146,11,396,398,FALSE
1,146,146,12,494,499,FALSE
1,163,164,3,210,213,FALSE
1,146,146,1,689,690,FALSE
1,146,146,10,763,767,FALSE
1,146,146,6,475,476,FALSE
1,146,146,5,276,279,FALSE
1,261,261,1,305,312,FALSE
1,146,146,5,109,112,FALSE
1,146,146,10,721,722,FALSE
1,146,146,11,772,773,FALSE
1,146,146,12,326,327,FALSE
1,146,146,12,398,400,FALSE
1,146,146,2,659,663,FALSE
1,146,146,4,124,125,FALSE
1,146,146,4,165,166,FALSE
1,146,146,12,125,128,FALSE
1,146,146,12,548,552,FALSE
1,146,146,5,757,758,FALSE
1,146,146,2,40,42,FALSE
1,146,146,5,455,457,FALSE
1,146,146,6,801,803,FALSE
1,146,146,8,247,250,FALSE
1,146,146,1,699,700,FALSE
1,146,146,11,762,763,FALSE
1,146,146,11,901,902,FALSE
1,146,146,9,569,576,FALSE
1,146,146,9,696,698,FALSE
1,146,146,9,702,708,FALSE
1,146,146,10,247,248,FALSE
1,146,146,10,753,754,FALSE
1,146,146,11,573,575,FALSE
1,146,146,11,759,761,FALSE
1,146,146,12,353,358,FALSE
1,43,43,3,1,8,FALSE
1,226,226,3,317,319,FALSE
1,241,243,2,254,259,FALSE
1,146,146,2,677,678,FALSE
1,155,155,10,260,261,FALSE
1,146,146,2,710,711,FALSE
1,146,146,2,134,136,FALSE
1,75,76,3,156,159,FALSE
1,146,146,3,294,297,FALSE
1,146,146,10,862,865,FALSE
1,146,146,10,755,756,FALSE
1,146,146,8,26,27,FALSE
1,146,146,9,30,32,FALSE
1,146,146,5,446,449,FALSE
1,226,226,8,603,605,FALSE
1,146,146,1,738,740,FALSE
1,42,43,11,72,75,FALSE
1,146,146,10,707,713,FALSE
1,146,146,6,442,444,FALSE
1,146,146,7,752,755,FALSE
1,75,76,4,351,353,TRUE
1,146,146,3,11,12,FALSE
1,146,146,5,51,52,FALSE
1,146,146,8,319,320,FALSE
1,146,146,2,529,530,FALSE
1,146,146,8,225,230,FALSE
